Rk,Player,Age,Pos,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,YR,TEAM
9,Maurice Lucas,35,PF,0,16.3,2.3,5.1,0.45,0,0,0,2.3,5.1,0.454,0.45,1.5,2,0.736,1.4,2.9,4.3,1.3,0.5,0.1,1,2.6,6.1,,1988,POR
10,Michael Holton,26,PG,2,15.6,2,4.3,0.462,0,0.2,0.2,2,4.1,0.473,0.466,1.3,1.6,0.829,0.6,1.2,1.8,2.6,0.5,0.1,1,1.9,5.3,,1988,POR
11,Jim Paxson,30,SG,1,15.5,2.5,6.3,0.402,0.2,0.5,0.375,2.4,5.8,0.404,0.416,0.8,1.1,0.778,0.5,0.6,1.1,1.6,0.4,0.1,0.6,1.7,6.1,,1988,POR
12,Jerry Sichting,31,PG,0,11.6,1.8,3.2,0.544,0.3,0.5,0.571,1.5,2.7,0.539,0.589,0.3,0.4,0.818,0.1,0.4,0.5,1.2,0.3,0,0.3,1.1,4.1,,1988,POR
13,Charles Jones,26,PF,0,5,0.4,1.1,0.4,0,0,0,0.4,1.1,0.41,0.4,0.5,0.9,0.576,0.3,0.5,0.8,0.2,0.1,0.2,0.3,0.8,1.4,,1988,POR
14,Ronnie Murphy,23,SF,0,4.9,0.8,2.7,0.286,0.1,0.2,0.25,0.7,2.5,0.289,0.296,0.4,0.6,0.636,0.3,0.3,0.6,0.3,0.3,0.1,0.4,0.8,2,,1988,POR
15,Nikita Wilson,23,SF,0,3.6,0.5,1.5,0.304,0,0,,0.5,1.5,0.304,0.304,0.3,0.4,0.833,0.1,0.6,0.7,0.2,0,0,0.3,0.5,1.3,,1988,POR
16,Kevin Gamble,22,SF,0,2.1,0,0.3,0,0,0.1,0,0,0.2,0,0,0,0,,0.2,0.1,0.3,0.1,0.2,0,0.2,0.2,0,,1988,POR
,Team Totals,,,82,240.6,44.6,91,0.491,1.4,4.6,0.308,3659.6,7455.4,0.501,0.499,25.4,32.9,0.77,15.3,3726.7,45.6,28.1,8.9,4.2,16.5,25.5,116.1,,1988,POR
1,Alvin Robertson,25,SG,82,36.3,8,17.2,0.465,0.3,1.2,0.284,7.7,16,0.478,0.475,3.3,4.5,0.748,2,4.1,6.1,6.8,3,0.8,3.1,3.7,19.6,"DPOY-4,AS",1988,SAS
2,Johnny Dawkins,24,PG,61,33.5,6.2,12.8,0.485,0.3,0.9,0.311,5.9,11.9,0.499,0.496,3,3.4,0.896,1,2.1,3.1,7.4,1.4,0,2.4,1.5,15.8,,1988,SAS
3,Frank Brickowski,28,C,68,31.8,6.1,11.5,0.528,0,0.1,0.2,6.1,11.4,0.53,0.529,3.8,5,0.768,2.4,4.5,6.9,3.8,1.1,0.5,3,3.9,16,,1988,SAS
4,Dave Greenwood,30,PF,40,27.5,3.4,7.3,0.46,0,0,0,3.4,7.2,0.463,0.46,1.8,2.5,0.748,2,4.6,6.7,2.2,0.7,0.5,1.6,3,8.6,,1988,SAS
5,Walter Berry,23,SF,56,26.3,7.4,13.2,0.563,0,0,,7.4,13.2,0.563,0.563,2.6,4.4,0.6,2.4,3,5.4,1.5,0.8,0.9,2.2,2.8,17.4,,1988,SAS
6,Greg Anderson,23,PF,45,24.2,4.6,9.2,0.501,0,0.1,0.2,4.6,9.2,0.503,0.502,2.4,4,0.604,2,4.3,6.3,1,0.7,1.5,1.7,2.8,11.7,ROY-2,1988,SAS
7,Mike Mitchell,32,SF,20,22.1,5.6,11.5,0.482,0,0.2,0.25,5.5,11.4,0.486,0.484,2.4,2.9,0.825,0.8,2.1,2.9,1,0.5,0.2,0.8,1.5,13.5,,1988,SAS
8,Leon Wood,25,PG,8,21.8,3.2,7.4,0.426,1.1,2.8,0.398,2,4.6,0.443,0.502,1.8,2.4,0.758,0.4,0.9,1.3,4.1,0.6,0,0.9,1.2,9.3,,1988,SAS
9,Ricky Wilson,23,PG,1,20.7,2,5.5,0.364,0.5,1.4,0.36,1.5,4.1,0.365,0.409,1.3,1.6,0.793,0.1,1.4,1.4,3.5,0.9,0.2,1.2,1.9,5.8,,1988,SAS
10,Jon Sundvold,26,PG,12,19.7,3.4,7.3,0.464,0.5,1.2,0.406,2.9,6.1,0.476,0.499,0.8,0.9,0.896,0.3,0.7,0.9,3.5,0.5,0,1.1,1,8.1,,1988,SAS
11,Pete Myers,24,SG,0,14.9,2,4.3,0.453,0,0.2,0,2,4.1,0.473,0.453,1.2,1.8,0.667,0.5,1.2,1.7,2.2,0.8,0.3,1.5,1.4,5.1,,1988,SAS
12,P̩tur Gu̡mundsson,29,C,9,14.7,2,4.1,0.496,0,0,0,2,4,0.498,0.496,1.7,2.1,0.807,1.3,3.3,4.7,1.2,0.3,0.9,1.5,2.9,5.7,,1988,SAS
13,Johnny Moore,29,PG,0,12.8,1,2.3,0.444,0,0.3,0,1,2,0.5,0.444,0,0,,0.3,0.8,1,2.8,0.8,0,1,0.3,2,,1988,SAS
14,Kurt Nimphius,29,C,7,12.8,1.8,3.6,0.498,0,0,0,1.8,3.6,0.5,0.498,0.8,1.2,0.723,0.9,1.3,2.1,0.7,0.3,0.8,0.7,2,4.4,,1988,SAS
15,Ed Nealy,27,PF,1,12.3,0.7,1.6,0.459,0,0,0.5,0.7,1.6,0.458,0.463,0.6,0.9,0.651,1.2,2.1,3.3,0.7,0.4,0.1,0.4,1.4,2.1,,1988,SAS
16,Charles Davis,29,SF,0,11.7,2.6,6.1,0.433,0.1,0.9,0.067,2.6,5.1,0.5,0.438,0.4,0.6,0.7,0.9,1.4,2.4,1.1,0,0.2,0.8,1.6,5.8,,1988,SAS
17,Nate Blackwell,22,PG,0,11.2,1.5,4.1,0.366,0.2,1.1,0.182,1.3,3,0.433,0.39,0.5,0.6,0.833,0.2,0.4,0.6,1.8,0.3,0,0.8,1.6,3.7,,1988,SAS
18,Richard Rellford,23,SF,0,10.5,1.3,2,0.625,0,0,,1.3,2,0.625,0.625,1.5,2,0.75,0.5,1.3,1.8,0.3,0,0.8,1,0.8,4,,1988,SAS
19,Phil Zevenbergen,23,C,0,7.3,1.9,3.4,0.556,0,0,,1.9,3.4,0.556,0.556,0,0.3,0,0.5,1.1,1.6,0.4,0.4,0.1,0.5,1.5,3.8,,1988,SAS
,Team Totals,,,82,241.5,45.2,92.2,0.49,1.6,5,0.323,3704.4,7554,0.5,0.499,21.6,29.4,0.733,14.4,3504.6,42.9,28.6,9,5.7,17.3,24.3,113.6,,1988,SAS
1,Karl Malone,24,PF,82,39,10.5,20.1,0.52,0,0.1,0,10.5,20.1,0.522,0.52,6.7,9.6,0.7,3.4,8.6,12,2.4,1.4,0.6,4,3.6,27.7,"MVP-8,AS,NBA2",1988,UTA
2,John Stockton,25,PG,79,34.7,5.5,9.6,0.574,0.3,0.8,0.358,5.2,8.8,0.594,0.589,3.3,4,0.84,0.7,2.2,2.9,13.8,3,0.2,3.2,3,14.7,"MVP-10,DPOY-8,NBA2",1988,UTA
3,Thurl Bailey,26,SF,10,34.2,7.7,15.7,0.492,0,0,0.333,7.7,15.6,0.493,0.493,4.1,5,0.826,1.6,4.8,6.5,1.9,0.6,1.5,2.3,2.3,19.6,6MOY-2,1988,UTA
4,Mark Eaton,31,C,82,33.3,2.8,6.6,0.418,0,0,,2.8,6.6,0.418,0.418,1.5,2.3,0.623,2.8,5.9,8.7,0.7,0.5,3.7,1.6,3.9,7,DPOY-2,1988,UTA
5,Bob Hansen,27,SG,51,22.2,3.9,7.5,0.517,0.4,1.2,0.33,3.5,6.3,0.553,0.543,1.4,1.9,0.743,0.8,1.5,2.3,2.2,0.8,0.1,1.1,2.4,9.6,DPOY-8,1988,UTA
6,Darrell Griffith,29,SG,11,20.2,4.8,11.3,0.429,0.5,2,0.275,4.3,9.3,0.462,0.453,1.1,1.8,0.641,0.7,1.8,2.4,1.8,1,0.1,1.3,2,11.3,,1988,UTA
7,Kelly Tripucka,28,SF,21,19.9,2.8,6.2,0.459,0.6,1.5,0.419,2.2,4.7,0.472,0.51,1.2,1.4,0.868,0.6,1.8,2.4,2.1,0.7,0.1,1.4,1.4,7.5,,1988,UTA
8,Carey Scurry,25,SF,0,15.4,1.9,4,0.466,0.1,0.3,0.375,1.8,3.7,0.472,0.478,0.9,1.3,0.692,1,1.8,2.8,1.7,1.6,0.8,1.4,2.7,4.8,,1988,UTA
9,Marc Iavaroni,31,PF,71,15.3,1.8,3.8,0.464,0,0,0,1.8,3.8,0.467,0.464,1,1.2,0.788,1.2,2.1,3.3,0.8,0.3,0.3,1,2,4.5,,1988,UTA
10,Rickey Green,33,PG,3,13.8,1.9,4.6,0.424,0,0.2,0.211,1.9,4.3,0.436,0.43,0.9,1,0.904,0.2,0.8,1,3.7,0.7,0,1.2,1,4.9,,1988,UTA
11,Melvin Turpin,27,C,0,12.8,2.5,4.9,0.512,0,0,0.333,2.5,4.9,0.513,0.513,0.9,1.2,0.724,1.1,1.9,3,0.4,0.3,0.9,0.9,2,5.9,,1988,UTA
12,Scott Roth,24,SF,0,7.7,1.2,2.8,0.405,0.1,0.4,0.182,1.1,2.4,0.444,0.419,0.8,1.2,0.733,0.3,0.8,1.1,0.6,0.5,0,0.4,1.4,3.2,,1988,UTA
13,Darryl Dawkins,31,C,0,6.5,0.3,1.8,0.143,0,0,,0.3,1.8,0.143,0.143,1,3,0.333,0.5,0.8,1.3,0.3,0,0.3,1,2.5,1.5,,1988,UTA
14,Bart Kofoed,23,SG,0,6.3,0.5,1.3,0.375,0.1,0.2,0.286,0.4,1.1,0.39,0.396,0.2,0.4,0.615,0.1,0.3,0.4,0.6,0.2,0,0.5,1.2,1.3,,1988,UTA
15,Eddie Hughes,27,PG,0,3.8,0.5,1.2,0.385,0.1,0.5,0.167,0.4,0.6,0.571,0.423,0.5,0.5,1,0.3,0.1,0.4,0.7,0,0,0.5,0.5,1.5,,1988,UTA
,Team Totals,,,82,240.3,42.5,86.5,0.491,1.6,4.9,0.319,3482.4,7087.1,0.502,0.5,22,29.3,0.75,13,3606,44.1,29.4,9.4,7.6,18.1,24.2,108.5,,1988,UTA
1,Dominique Wilkins,27,SF,79,37.6,10.5,22.6,0.463,0.4,1.3,0.292,10.1,21.3,0.474,0.472,7.7,9.4,0.818,2.7,3.6,6.3,3.3,1.5,0.6,2.7,1.9,29,"MVP-5,AS,NBA2",1987,ATL
2,Kevin Willis,24,PF,81,32.4,6.6,12.4,0.536,0,0,0.25,6.6,12.3,0.538,0.537,2.8,4,0.709,4,6.5,10.5,0.8,0.8,0.8,2.1,3.9,16.1,,1987,ATL
3,Doc Rivers,25,PG,82,31.6,4.2,9.2,0.451,0,0.3,0.19,4.1,9,0.459,0.454,4.5,5.4,0.828,1,2.6,3.6,10,2.1,0.4,2.6,3.5,12.8,DPOY-8,1987,ATL
4,Randy Wittman,27,SG,65,28.9,5.6,11.2,0.503,0.1,0.2,0.333,5.5,11,0.505,0.505,1.4,1.8,0.787,0.4,1.3,1.7,3,0.5,0.2,1.2,1.5,12.7,,1987,ATL
5,Tree Rollins,31,C,58,23.5,2.3,4.2,0.546,0,0,,2.3,4.2,0.546,0.546,0.8,1.2,0.724,2.1,4.4,6.5,0.3,0.6,1.9,0.8,3.2,5.4,,1987,ATL
6,Cliff Levingston,26,PF,10,22.5,3.1,6,0.506,0,0,0,3.1,6,0.509,0.506,1.9,2.6,0.731,2.7,3.8,6.5,0.5,0.6,0.8,0.9,3.2,8,,1987,ATL
7,Jon Koncak,23,C,19,20.5,2.1,4.3,0.48,0,0,0,2.1,4.3,0.481,0.48,1.5,2.3,0.654,1.9,4.1,6,0.4,0.6,0.9,1.1,3.2,5.6,,1987,ATL
8,Mike McGee,27,SF,6,18.7,4.1,8.9,0.459,1.1,3,0.376,3,5.9,0.502,0.523,1.1,1.8,0.584,0.9,1.2,2.1,2,0.8,0,1.4,2.1,10.4,,1987,ATL
9,Spud Webb,23,PG,0,16.1,2.2,4.9,0.438,0,0.2,0.167,2.1,4.7,0.449,0.441,2.4,3.2,0.762,0.2,1.6,1.8,5.1,1,0.1,2.1,2,6.8,,1987,ATL
10,Gus Williams,33,SG,0,14.6,1.6,4.4,0.363,0.2,0.5,0.278,1.5,3.9,0.375,0.38,0.8,1.2,0.675,0.2,1,1.2,4.2,0.5,0.2,1.6,1.6,4.2,,1987,ATL
11,John Battle,24,SG,8,12.6,2.3,4.9,0.457,0,0.2,0,2.3,4.8,0.472,0.457,1.5,2,0.738,0.3,0.7,0.9,1.9,0.5,0.1,0.9,1.2,6,,1987,ATL
12,Antoine Carr,25,PF,2,10.7,2.1,4.1,0.506,0,0,0.333,2,4,0.508,0.508,1.1,1.6,0.709,0.9,1.5,2.4,0.5,0.2,0.7,0.6,2.2,5.3,,1987,ATL
13,Scott Hastings,26,PF,0,6.4,0.6,1.7,0.338,0.1,0.3,0.167,0.5,1.4,0.375,0.353,0.6,0.7,0.793,0.4,1.4,1.8,0.3,0.3,0.2,0.3,0.9,1.8,,1987,ATL
14,Cedric Henderson,21,PF,0,1.7,0.3,0.8,0.4,0,0,,0.3,0.8,0.4,0.4,0.2,0.2,1,0.3,0.2,0.5,0,0,0,0.2,0.2,0.8,,1987,ATL
15,Michael Wilson,27,PG,0,1,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0.5,0,0,0.5,0.5,0,,1987,ATL
,Team Totals,,,82,240.6,41.9,87.1,0.481,1.6,5.2,0.318,3433.4,7135.8,0.491,0.49,24.6,32.5,0.759,16.5,3811.5,46.7,25.3,8.5,6.2,15.6,26.2,110,,1987,ATL
1,Larry Bird,30,SF,73,40.6,10.6,20.2,0.525,1.2,3,0.4,9.4,17.2,0.547,0.555,5.6,6.1,0.91,1.7,7.5,9.2,7.6,1.8,0.9,3.2,2.5,28.1,"MVP-3,AS,NBA1",1987,BOS
2,Kevin McHale,29,PF,77,39.7,10.3,17,0.604,0,0.1,0,10.3,16.9,0.606,0.604,5.6,6.6,0.836,3.2,6.7,9.9,2.6,0.5,2.2,2.6,3.1,26.1,"MVP-4,DPOY-5,AS,NBA1",1987,BOS
3,Robert Parish,33,C,80,37.4,7.4,13.2,0.556,0,0,0,7.4,13.2,0.557,0.556,2.8,3.9,0.735,3.2,7.5,10.6,2.2,0.8,1.8,2.4,3.3,17.5,"MVP-12,AS",1987,BOS
4,Dennis Johnson,32,PG,78,37.1,5.4,12.1,0.444,0.1,0.8,0.113,5.3,11.3,0.467,0.448,2.6,3.2,0.833,0.6,2.7,3.3,7.5,1.1,0.5,2.2,2.5,13.4,DPOY-7,1987,BOS
5,Danny Ainge,27,SG,66,35.2,5.8,11.9,0.486,1.2,2.7,0.443,4.6,9.2,0.498,0.536,2.1,2.3,0.897,0.7,2.7,3.4,5.6,1.4,0.2,2,2.7,14.8,,1987,BOS
6,Jerry Sichting,30,PG,15,20.1,2.6,5.1,0.508,0.1,0.3,0.269,2.5,4.8,0.524,0.516,0.5,0.5,0.881,0.3,0.9,1.2,2.4,0.5,0,0.8,1.6,5.7,,1987,BOS
7,Fred Roberts,26,PF,11,14.8,1.9,3.7,0.515,0,0,0,1.9,3.7,0.521,0.515,1.7,2.1,0.81,0.7,1.9,2.6,0.8,0.3,0.3,1.2,1.8,5.5,,1987,BOS
8,Scott Wedman,34,SF,2,13,1.5,4.5,0.333,0.2,0.3,0.5,1.3,4.2,0.32,0.352,0.2,0.3,0.5,0.5,1,1.5,1,0.3,0.3,0.5,1,3.3,,1987,BOS
9,Darren Daye,26,SF,2,11.9,1.7,3.3,0.5,0,0,,1.7,3.3,0.5,0.5,0.6,1.1,0.523,0.6,1.4,2,1.2,0.4,0.1,0.9,1.6,3.9,,1987,BOS
10,Bill Walton,34,C,0,11.2,1,2.6,0.385,0,0,,1,2.6,0.385,0.385,0.8,1.5,0.533,1.1,2,3.1,0.9,0.1,1,1.5,2.3,2.8,,1987,BOS
11,Greg Kite,25,C,1,10.1,0.6,1.5,0.427,0,0,0,0.6,1.5,0.431,0.427,0.4,1,0.382,0.8,1.5,2.3,0.4,0.2,0.6,0.5,2,1.7,,1987,BOS
12,Sam Vincent,23,PG,5,8.1,1.3,3,0.441,0,0,,1.3,3,0.441,0.441,1.1,1.2,0.927,0.1,0.5,0.6,1.3,0.3,0,0.7,0.7,3.7,,1987,BOS
13,Rick Carlisle,27,SG,0,7.1,0.7,2.2,0.326,0.1,0.4,0.313,0.6,1.8,0.329,0.353,0.4,0.5,0.75,0.2,0.5,0.7,0.8,0.2,0,0.6,0.7,1.9,,1987,BOS
14,Conner Henry,23,SG,0,6.4,1.1,2.9,0.369,0.3,0.9,0.387,0.7,2,0.361,0.427,0.3,0.5,0.588,0.2,0.6,0.8,0.8,0.2,0,0.5,0.8,2.7,,1987,BOS
15,Andre Turner,22,PG,0,6,0.7,1.7,0.4,0,0.3,0,0.7,1.3,0.5,0.4,0,0,,0.3,0.3,0.7,0.3,0,0,1.7,0.3,1.3,,1987,BOS
16,David Thirdkill,26,SF,0,5.2,0.6,1.4,0.417,0,0.1,0,0.6,1.4,0.435,0.417,0.3,0.9,0.313,0.3,0.8,1.1,0.1,0.1,0,0.3,0.7,1.5,,1987,BOS
,Team Totals,,,82,241.5,44.5,86,0.517,2.5,6.9,0.366,3642.5,7044.1,0.53,0.532,21.2,26.3,0.808,11.4,3506.6,42.9,29.5,6.8,6.4,15.9,20.9,112.6,,1987,BOS
1,Michael Jordan,23,SG,82,40,13.4,27.8,0.482,0.1,0.8,0.182,13.2,27,0.491,0.484,10.2,11.9,0.857,2,3.2,5.2,4.6,2.9,1.5,3.3,2.9,37.1,"MVP-2,DPOY-8,AS,NBA1",1987,CHI
2,Charles Oakley,23,PF,81,36.3,5.7,12.8,0.445,0.1,0.4,0.367,5.6,12.5,0.447,0.45,3,4.4,0.686,3.6,9.5,13.1,3.6,1,0.4,3.6,3.8,14.5,,1987,CHI
3,John Paxson,26,PG,64,32.8,4.7,9.7,0.487,0.6,1.7,0.371,4.1,8,0.511,0.52,1.3,1.6,0.809,0.3,1.4,1.7,5.7,0.8,0.1,1.3,2.5,11.3,,1987,CHI
4,Gene Banks,27,SF,39,28.9,4,7.3,0.539,0,0.1,0,4,7.3,0.545,0.539,1.8,2.3,0.767,1.8,3.1,4.9,2.7,0.8,0.3,1.8,2.7,9.7,,1987,CHI
5,Dave Corzine,30,C,39,27.9,3.6,7.5,0.475,0,0.1,0,3.6,7.5,0.479,0.475,1.2,1.6,0.736,2.4,4.2,6.6,2.5,0.5,1.1,1.4,2.5,8.3,,1987,CHI
6,Earl Cureton,29,C,36,25.7,3,6.4,0.467,0,0,0,3,6.4,0.469,0.467,0.9,1.7,0.534,2.6,2.7,5.3,1.6,0.3,0.6,1,2.4,6.9,,1987,CHI
7,Brad Sellers,24,PF,17,21.9,3.5,7.6,0.455,0,0.1,0.2,3.4,7.5,0.46,0.457,1.6,2.2,0.728,1.9,2.7,4.7,1.3,0.6,0.9,1.1,2.4,8.5,,1987,CHI
8,Sedale Threatt,25,PG,0,19.5,3.3,6.8,0.48,0,0.4,0,3.3,6.4,0.51,0.48,1.3,1.7,0.803,0.2,1.1,1.3,4.4,1.1,0.2,1.1,2.2,7.9,,1987,CHI
9,Steve Colter,24,PG,18,17.5,1.8,5.3,0.345,0,0.3,0,1.8,4.9,0.368,0.345,1.2,1.4,0.846,0.3,1.2,1.6,3.5,0.7,0.2,1.2,1.4,4.9,,1987,CHI
10,Elston Turner,27,SF,4,13.4,1.6,3.6,0.444,0,0.1,0.125,1.6,3.5,0.455,0.446,0.3,0.4,0.742,0.5,1.2,1.6,1.5,0.4,0.1,0.4,1.4,3.5,,1987,CHI
11,Mike Brown,23,C,3,13.2,1.7,3.2,0.527,0,0,,1.7,3.2,0.527,0.527,0.7,1.2,0.639,1.1,2.3,3.5,0.4,0.3,0.1,1,2.1,4.2,,1987,CHI
12,Granville Waiters,26,C,26,12.1,0.9,2.1,0.43,0,0,0,0.9,2.1,0.435,0.43,0.1,0.2,0.556,0.9,1.1,2,0.5,0.2,0.7,0.4,1.9,1.9,,1987,CHI
13,Ben Poquette,31,PF,1,8,1,1.9,0.525,0,0,0,1,1.9,0.538,0.525,0.4,0.5,0.818,0.5,0.7,1.1,0.3,0.1,0.6,0.2,1.2,2.4,,1987,CHI
14,Darren Daye,26,SF,0,7,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,1,2,0,,1987,CHI
15,Fred Cofield,25,PG,0,5.4,0.4,2.2,0.182,0,0.2,0,0.4,2,0.2,0.182,0,0,,0.2,0.8,1,0.8,0.4,0,0.2,0.2,0.8,,1987,CHI
16,Pete Myers,23,SG,0,5.3,0.7,1.8,0.365,0,0.2,0,0.7,1.6,0.413,0.365,1,1.5,0.651,0.3,0.3,0.6,0.7,0.5,0.1,0.3,0.9,2.3,,1987,CHI
17,Perry Young,23,SG,0,4,0.4,0.8,0.5,0,0,,0.4,0.8,0.5,0.5,0.2,0.4,0.5,0,0.2,0.2,0,0.2,0,0.2,0.6,1,,1987,CHI
,Team Totals,,,82,241.8,41.2,87.3,0.473,1,3.6,0.261,3381,7151.4,0.482,0.478,21.4,27.5,0.778,15.2,3632.8,44.5,26.1,8.3,5.3,15.3,23.4,104.8,,1987,CHI
1,Ron Harper,23,SG,82,37.4,9,19.7,0.455,0.2,1.1,0.213,8.7,18.5,0.47,0.461,4.7,6.9,0.684,2.1,2.7,4.8,4.8,2.5,1,4.2,3,22.9,ROY-2,1987,CLE
2,Hot Rod Williams,24,PF,80,33.9,5.4,11.2,0.485,0,0,0,5.4,11.2,0.485,0.485,3.7,5,0.745,2.8,5.1,7.9,1.9,0.7,2.1,1.7,2.5,14.6,,1987,CLE
3,Brad Daugherty,21,C,80,33.7,6.1,11.3,0.538,0,0,,6.1,11.3,0.538,0.538,3.5,5,0.696,1.9,6.2,8.1,3.8,0.6,0.8,3.1,3.1,15.7,,1987,CLE
4,Phil Hubbard,30,SF,68,30.6,4.7,8.9,0.531,0,0.1,0,4.7,8.8,0.534,0.531,2.4,4,0.596,2.6,3.1,5.7,2,1,0.1,2.3,3.3,11.8,,1987,CLE
5,John Bagley,26,PG,67,30.3,4.3,10.2,0.426,0.4,1.4,0.301,3.9,8.7,0.447,0.447,1.6,1.9,0.831,0.8,2.7,3.5,5.3,1.3,0.1,2.3,1.6,10.7,,1987,CLE
6,Craig Ehlo,25,SG,15,20.2,2.3,5.4,0.414,0.1,0.7,0.172,2.1,4.8,0.448,0.425,1.6,2.3,0.707,1.3,2.4,3.7,2.1,0.9,0.7,1.4,1.8,6.2,,1987,CLE
7,Mark Price,22,PG,0,18.2,2.6,6.3,0.408,0.3,1,0.329,2.2,5.3,0.424,0.435,1.4,1.7,0.833,0.5,1.3,1.7,3,0.6,0.1,1.6,1.1,6.9,,1987,CLE
8,Mark West,26,C,13,17.1,2.7,4.9,0.543,0,0,0,2.7,4.9,0.546,0.543,1.1,2.2,0.514,1.6,2.7,4.3,0.5,0.3,1,1.4,2.9,6.5,,1987,CLE
9,Tyrone Corbin,24,SF,0,13.7,1.3,3.7,0.368,0,0.1,0.25,1.3,3.5,0.372,0.372,1.3,1.8,0.737,1.1,1.9,3,0.5,0.5,0.1,0.6,1.5,4,,1987,CLE
10,Keith Lee,24,PF,1,13,2.5,5.6,0.455,0,0,0,2.5,5.6,0.456,0.455,1.1,1.5,0.713,1.4,2.4,3.7,1,0.4,0.6,1.3,2.2,6.1,,1987,CLE
11,Melvin Turpin,26,C,1,12.5,2.6,5.7,0.462,0,0,,2.6,5.7,0.462,0.462,0.9,1.2,0.714,1,2,3,0.5,0.2,0.6,1,1.4,6.1,,1987,CLE
12,Ben Poquette,31,PF,1,11.8,1.1,2.2,0.5,0,0.1,0,1.1,2.1,0.519,0.5,0.8,1.1,0.795,0.5,1.5,2.1,0.8,0.2,0.6,0.5,1.4,3.1,,1987,CLE
13,Scooter McCray,26,PF,2,11.6,1.3,2.7,0.462,0,0,,1.3,2.7,0.462,0.462,0.8,1.7,0.488,0.8,1.6,2.4,1,0.4,0.2,1,1.2,3.3,,1987,CLE
14,Dirk Minniefield,26,PG,0,11.1,1.2,3.8,0.31,0,0.5,0,1.2,3.4,0.351,0.31,0.1,0.4,0.25,0.1,0.8,0.9,1.2,0.5,0.1,1.1,0.7,2.5,,1987,CLE
15,Johnny Newman,23,SF,0,10.7,1.9,4.7,0.411,0,0.4,0.045,1.9,4.3,0.443,0.413,1.1,1.3,0.868,0.6,0.6,1.2,0.5,0.3,0.1,0.8,1.1,5,,1987,CLE
,Team Totals,,,82,240.9,40.8,86.9,0.47,1,4.1,0.24,3348,7117.9,0.482,0.476,21.7,31.1,0.697,15.3,3661.7,44.8,23.3,8.2,6.8,19.7,22.6,104.4,,1987,CLE
1,Alex English,33,SF,82,37.6,11.8,23.4,0.503,0,0.2,0.267,11.7,23.2,0.504,0.504,5,5.9,0.844,1.8,2.4,4.2,5.1,0.9,0.3,2.6,2.6,28.6,"MVP-14,AS",1987,DEN
2,Fat Lever,26,PG,82,37.2,7.8,16.7,0.469,0.3,1.1,0.239,7.6,15.6,0.486,0.477,3,3.8,0.782,2.6,6.3,8.9,8,2.5,0.4,2,2.7,18.9,"MVP-9,DPOY-8,NBA2",1987,DEN
3,Bill Hanzlik,29,PF,10,27.3,4.2,10.2,0.412,0.3,1.1,0.275,3.9,9.1,0.428,0.426,4.3,5.5,0.786,1.1,2.4,3.5,3.8,1.2,0.4,1.8,3.4,13,DPOY-8,1987,DEN
4,Darrell Walker,25,PG,25,24.9,4.4,9.2,0.482,0,0,0,4.4,9.1,0.485,0.482,3.4,4.5,0.745,1.9,2.1,4,3.5,1.5,0.5,2.3,2.8,12.2,,1987,DEN
5,T.R. Dunn,31,SG,53,23.9,1.5,3.4,0.428,0,0,0,1.5,3.4,0.431,0.428,0.4,0.7,0.655,1.1,2.1,3.3,1.8,1.2,0.3,0.4,2,3.4,DPOY-8,1987,DEN
6,Wayne Cooper,30,C,64,22.6,3.4,7.6,0.448,0,0,0,3.4,7.6,0.451,0.448,1.1,1.6,0.725,2.3,4.5,6.9,1,0.2,1.5,1.1,3.7,8,,1987,DEN
7,Danny Schayes,27,C,41,20.5,2.8,5.3,0.519,0,0,,2.8,5.3,0.519,0.519,3,3.9,0.779,1.6,3.4,5,1.1,0.3,1,1.3,3.5,8.5,,1987,DEN
8,Calvin Natt,30,PF,1,20,4,10,0.4,0,0,,4,10,0.4,0.4,2,2,1,2,3,5,2,1,0,1,2,10,,1987,DEN
9,Mike Evans,31,SG,4,19.3,4.1,9,0.458,0.7,2.1,0.314,3.5,6.9,0.502,0.495,1.2,1.5,0.78,0.4,1.1,1.6,2.3,1,0.1,1.3,1.8,10.1,,1987,DEN
10,Blair Rasmussen,24,C,23,19.2,3.6,7.7,0.47,0,0,,3.6,7.7,0.47,0.47,2.3,3.1,0.732,2.5,3.8,6.3,0.8,0.3,0.8,1.1,3,9.5,,1987,DEN
11,Mark Alarie,23,PF,25,17.3,3.4,6.9,0.49,0,0.1,0.222,3.4,6.8,0.495,0.492,1,1.6,0.663,1.1,2.2,3.3,1.2,0.3,0.4,0.9,2.2,7.9,,1987,DEN
12,Maurice Martin,22,SF,0,6.7,1.2,3.1,0.378,0.1,0.3,0.2,1.1,2.8,0.4,0.389,1,1.5,0.636,0.3,0.7,1,0.8,0.3,0.1,0.8,1.1,3.4,,1987,DEN
13,Otis Smith,23,SG,0,6,1.2,2.8,0.418,0,0.1,0,1.2,2.8,0.429,0.418,0.4,0.8,0.571,0.6,0.6,1.2,0.8,0,0,0.7,1.1,2.8,,1987,DEN
